split,idx
valid,5363
valid,1045
valid,11906
valid,9766
valid,5137
valid,2131
valid,6071
valid,2415
valid,6208
valid,6133
valid,8946
valid,900
valid,8493
valid,1737
valid,13579
valid,13670
valid,12088
valid,5235
valid,6201
valid,3819
valid,4057
valid,20
valid,7047
valid,10092
valid,2872
valid,1288
valid,1685
valid,4990
valid,4399
valid,12131
valid,6315
valid,2869
valid,13704
valid,1898
valid,9451
valid,4074
valid,9018
valid,5781
valid,11452
valid,4081
valid,11401
valid,11313
valid,2563
valid,6564
valid,8899
valid,11579
valid,7627
valid,10245
valid,8548
valid,4521
valid,11456
valid,3041
valid,11779
valid,3961
valid,12714
valid,12365
valid,6766
valid,8935
valid,920
valid,6053
valid,13508
valid,7744
valid,468
valid,6306
valid,3700
valid,12130
valid,2456
valid,6675
valid,8228
valid,6499
valid,11585
valid,8889
valid,10580
valid,2752
valid,4673
valid,8677
valid,11809
valid,2877
valid,8691
valid,11057
valid,7748
valid,2371
valid,1480
valid,11064
valid,12966
valid,7492
valid,4394
valid,12557
valid,9307
valid,703
valid,4719
valid,9931
valid,9575
valid,8363
valid,8680
valid,2723
valid,3686
valid,1572
valid,10687
valid,7479
valid,3460
valid,765
valid,9427
valid,11784
valid,10320
valid,1994
valid,5330
valid,2198
valid,3116
valid,1498
valid,2476
valid,53
valid,13137
valid,12011
valid,3786
valid,13304
valid,13153
valid,11339
valid,9201
valid,13258
valid,1017
valid,3523
valid,9753
valid,10743
valid,2088
valid,4967
valid,2002
valid,8802
valid,4834
valid,9813
valid,1320
valid,737
valid,7404
valid,2598
valid,3893
valid,10201
valid,8575
valid,12506
valid,6940
valid,7752
valid,9924
valid,917
valid,9890
valid,2523
valid,1785
valid,454
valid,12997
valid,2074
valid,6078
valid,1206
valid,11530
valid,13240
valid,13559
valid,6176
valid,1465
valid,11185
valid,2401
valid,5171
valid,3122
valid,11267
valid,538
valid,12818
valid,12467
valid,4266
valid,317
valid,442
valid,12469
valid,3317
valid,11936
valid,9116
valid,1875
valid,6953
valid,8667
valid,9870
valid,4698
valid,9419
valid,3735
valid,7017
valid,12255
valid,10410
valid,1107
valid,5279
valid,2773
valid,992
valid,10374
valid,9359
valid,1702
valid,2056
valid,12954
valid,11329
valid,13715
valid,11656
valid,13242
valid,635
valid,5604
valid,13572
valid,8117
valid,5599
valid,11814
valid,777
valid,1839
valid,10274
valid,8745
valid,4897
valid,3106
valid,4733
valid,10897
valid,10797
valid,8119
valid,2947
valid,11605
valid,10230
valid,8031
valid,5577
valid,12473
valid,3857
valid,11732
valid,10969
valid,8298
valid,13029
valid,9867
valid,11905
valid,9454
valid,3482
valid,7340
valid,694
valid,8412
valid,6055
valid,11948
valid,3071
valid,12555
valid,3512
valid,9768
valid,6625
valid,2821
valid,7681
valid,3538
valid,4242
valid,1290
valid,3501
valid,9928
valid,2749
valid,1777
valid,4898
valid,2186
valid,294
valid,5439
valid,1444
valid,10160
valid,3065
valid,2976
valid,5184
valid,13008
valid,13085
valid,6611
valid,403
valid,5249
valid,3828
valid,4050
valid,8234
valid,5652
valid,9698
valid,3026
valid,5407
valid,1979
valid,10668
valid,2714
valid,290
valid,1501
valid,12187
valid,2063
valid,731
valid,464
valid,9347
valid,3218
valid,6772
valid,10047
valid,7978
valid,6847
valid,7343
valid,6886
valid,13599
valid,3656
valid,9432
valid,1544
valid,12189
valid,8490
valid,13221
valid,12844
valid,2941
valid,11792
valid,4704
valid,1818
valid,789
valid,6091
valid,13675
valid,3048
valid,12837
valid,625
valid,9175
valid,4473
valid,5062
valid,8821
valid,6157
valid,3035
valid,13416
valid,4018
valid,6836
valid,5274
valid,6857
valid,9898
valid,5109
valid,1083
valid,8175
valid,4208
valid,11518
valid,11685
valid,8023
valid,5041
valid,2704
valid,6610
valid,4877
valid,13663
valid,11614
valid,5076
valid,4222
valid,943
valid,13215
valid,5482
valid,13707
valid,10425
valid,11081
valid,4730
valid,6571
valid,11799
valid,13208
valid,8929
valid,4610
valid,9799
valid,7254
valid,10536
valid,4247
valid,592
valid,9999
valid,2062
valid,10234
valid,13574
valid,4939
valid,5326
valid,12898
valid,457
valid,11795
valid,950
valid,11009
valid,13351
valid,11832
valid,13482
valid,6439
valid,1411
valid,4305
valid,6332
valid,2863
valid,4567
valid,12320
valid,3117
valid,1015
valid,8709
valid,10371
valid,4556
valid,4523
valid,10459
valid,691
valid,9689
valid,4176
valid,8664
valid,5581
valid,2034
valid,1303
valid,7147
valid,2330
valid,8210
valid,9051
valid,8108
valid,10667
valid,13341
valid,6300
valid,2114
valid,9278
valid,8196
valid,2717
valid,13254
valid,3306
valid,11783
valid,9651
valid,2384
valid,8049
valid,12609
valid,6442
valid,11540
valid,2030
valid,1421
valid,3470
valid,1762
valid,7906
valid,2369
valid,10960
valid,2958
valid,10317
valid,9794
valid,632
valid,7774
valid,13296
valid,7741
valid,562
valid,11418
valid,8130
valid,10592
valid,8780
valid,4813
valid,9365
valid,9464
valid,5831
valid,1844
valid,12273
valid,7520
valid,9057
valid,494
valid,4029
valid,4231
valid,11487
valid,7023
valid,13739
valid,12498
valid,8453
valid,11823
valid,10122
valid,10890
valid,662
valid,485
valid,1588
valid,9610
valid,9004
valid,12062
valid,12230
valid,7284
valid,3605
valid,6872
valid,11746
valid,6908
valid,2152
valid,5480
valid,9796
valid,11229
valid,10363
valid,7675
valid,13121
valid,5080
valid,4798
valid,6919
valid,9281
valid,1159
valid,2072
valid,4972
valid,5807
valid,6401
valid,8131
valid,5164
valid,2107
valid,12916
valid,11849
valid,7264
valid,9746
valid,11871
valid,6135
valid,2751
valid,13021
valid,11442
valid,4066
valid,6036
valid,10632
valid,4445
valid,6077
valid,10021
valid,361
valid,1049
valid,9217
valid,7160
valid,4366
valid,9515
valid,5875
valid,6445
valid,5909
valid,2629
valid,6989
valid,13266
valid,9059
valid,901
valid,12470
valid,832
valid,11067
valid,9148
valid,7996
valid,899
valid,6877
valid,12973
valid,13312
valid,7269
valid,7674
valid,5064
valid,8464
valid,0
valid,1701
valid,1104
valid,9907
valid,1726
valid,9559
valid,4672
valid,2975
valid,12994
valid,75
valid,3536
valid,1997
valid,8540
valid,12196
valid,6303
valid,10971
valid,4995
valid,9585
valid,2906
valid,7380
valid,1032
valid,12072
valid,3169
valid,3090
valid,1616
valid,7230
valid,9518
valid,10257
valid,5861
valid,1321
valid,3449
valid,6240
valid,4421
valid,5192
valid,9245
valid,10011
valid,11044
valid,2837
valid,3155
valid,12324
valid,8305
valid,7383
valid,4300
valid,10030
valid,4507
valid,2550
valid,4268
valid,3031
valid,3361
valid,10858
valid,6435
valid,9468
valid,9489
valid,1917
valid,7947
valid,4166
valid,10919
valid,1358
valid,2359
valid,13154
valid,12012
valid,4918
valid,4246
valid,2535
valid,10671
valid,5937
valid,7924
valid,7851
valid,138
valid,9514
valid,3625
valid,7143
valid,10677
valid,9491
valid,10662
valid,12855
valid,13205
valid,9903
valid,10856
valid,11109
valid,7315
valid,2783
valid,11615
valid,6440
valid,9982
valid,13413
valid,3184
valid,13738
valid,11728
valid,13088
valid,5197
valid,6266
valid,2923
valid,7548
valid,8426
valid,10637
valid,6477
valid,5349
valid,10564
valid,3098
valid,10460
valid,1080
valid,2103
valid,4622
valid,5500
valid,7919
valid,2610
valid,1699
valid,3884
valid,2567
valid,11195
valid,2215
valid,7071
valid,8776
valid,6510
valid,8201
valid,8515
valid,2507
valid,9847
valid,3950
valid,3472
valid,13087
valid,3565
valid,6390
valid,4265
valid,2320
valid,6584
valid,3296
valid,374
valid,12132
valid,2944
valid,12635
valid,11496
valid,5770
valid,4328
valid,10338
valid,6779
valid,5028
valid,6539
valid,11975
valid,6204
valid,7883
valid,13734
valid,10914
valid,8815
valid,3559
valid,4849
valid,2963
valid,9362
valid,13037
valid,2651
valid,7329
valid,12447
valid,4148
valid,4795
valid,7251
valid,5207
valid,9509
valid,7532
valid,9358
valid,466
valid,11099
valid,1212
valid,5290
valid,11481
valid,11402
valid,7248
valid,28
valid,6979
valid,11246
valid,4252
valid,13483
valid,5372
valid,709
valid,3046
valid,5541
valid,9289
valid,10059
valid,8637
valid,2162
valid,3896
valid,4497
valid,3623
valid,1309
valid,6167
valid,13749
valid,10934
valid,3138
valid,11641
valid,10348
valid,10384
valid,12802
valid,11356
valid,12679
valid,3736
valid,4296
valid,5103
valid,301
valid,5493
valid,8918
valid,13415
valid,7068
valid,7523
valid,6774
valid,8070
valid,8730
valid,5743
valid,9306
valid,10820
valid,6243
valid,8539
valid,3871
valid,7875
valid,5385
valid,6270
valid,8372
valid,434
valid,652
valid,1272
valid,12546
valid,11054
valid,9493
valid,8884
valid,13522
valid,4646
valid,3592
valid,3691
valid,11561
valid,6406
valid,4114
valid,5994
valid,12897
valid,7728
valid,12596
valid,9835
valid,8898
valid,12052
valid,10848
valid,2827
valid,11945
valid,1675
valid,2091
valid,5378
valid,3411
valid,4463
valid,756
valid,10008
valid,855
valid,12282
valid,1988
valid,5352
valid,2213
valid,6200
valid,9745
valid,11292
valid,13473
valid,13213
valid,4253
valid,13164
valid,11108
valid,12799
valid,686
valid,11346
valid,10468
valid,13610
valid,4942
valid,7964
valid,2067
valid,3673
valid,10693
valid,9739
valid,3979
valid,3883
valid,9101
valid,8795
valid,5383
valid,4682
valid,5817
valid,4598
valid,13721
valid,11083
valid,10393
valid,9064
valid,8777
valid,12323
valid,8429
valid,203
valid,10254
valid,11192
valid,11517
valid,3757
valid,1796
valid,11438
valid,7994
valid,7798
valid,496
valid,212
valid,4677
valid,1654
valid,3931
valid,7887
valid,2862
valid,13047
valid,12095
valid,4844
valid,13626
valid,4046
valid,10772
valid,4968
valid,5011
valid,2043
valid,9818
valid,1172
valid,4937
valid,5091
valid,5422
valid,13736
valid,1245
valid,9625
valid,8602
valid,6384
valid,8811
valid,2895
valid,6821
valid,2110
valid,2081
valid,6811
valid,12445
valid,9005
valid,8487
valid,1305
valid,9465
valid,8284
valid,5703
valid,8580
valid,10013
valid,1774
valid,1210
valid,222
valid,10688
valid,7765
valid,12038
valid,3958
valid,9700
valid,11987
valid,8782
valid,7827
valid,8154
valid,7686
valid,172
valid,7808
valid,12505
valid,8500
valid,6642
valid,9252
valid,6697
valid,12103
valid,5291
valid,6378
valid,6614
valid,7151
valid,757
valid,10493
valid,7322
valid,790
valid,8072
valid,2699
valid,507
valid,11405
valid,3478
valid,2313
valid,5099
valid,12026
valid,10315
valid,12381
valid,10912
valid,5224
valid,2663
valid,9277
valid,3417
valid,3906
valid,2115
valid,8036
valid,13189
valid,7704
valid,2393
valid,7861
valid,3661
valid,1761
valid,7825
valid,7353
valid,11360
valid,11800
valid,326
valid,10027
valid,12403
valid,2098
valid,9384
valid,4781
valid,12630
valid,7874
valid,6336
valid,8630
valid,3900
valid,9601
valid,10602
valid,6672
valid,2010
valid,9007
valid,1100
valid,10265
valid,1741
valid,2488
valid,9677
valid,4979
valid,2897
valid,4732
valid,12465
valid,1825
valid,2331
valid,4914
valid,7633
valid,11420
valid,12242
valid,9265
valid,1202
valid,8240
valid,2221
valid,6491
valid,11970
valid,4889
valid,5854
valid,10278
valid,6638
valid,10532
valid,12589
valid,275
valid,8382
valid,274
valid,4094
valid,6843
valid,7208
valid,13359
valid,10866
valid,6211
valid,9442
valid,13243
valid,9598
valid,7882
valid,1043
valid,1617
valid,13196
valid,10776
valid,12682
valid,11032
valid,3141
valid,12254
valid,11291
valid,7034
valid,8163
valid,4874
valid,6552
valid,9302
valid,5830
valid,5333
valid,281
valid,4852
valid,7337
valid,13456
valid,13441
valid,2519
valid,1983
valid,7104
valid,289
valid,3636
valid,6189
valid,13210
valid,9793
valid,12360
valid,1681
valid,4925
valid,11284
valid,201
valid,10167
valid,819
valid,2105
valid,9702
valid,13540
valid,60
valid,3703
valid,2539
valid,5486
valid,9932
valid,7769
valid,11589
valid,11363
valid,6115
valid,4352
valid,9470
valid,3714
valid,9660
valid,11946
valid,13543
valid,8574
valid,2967
valid,1759
valid,12271
valid,3279
valid,4330
valid,19
valid,8995
valid,3414
valid,10434
valid,439
valid,9667
valid,8963
valid,797
valid,1060
valid,2275
valid,9994
valid,1195
valid,399
valid,10132
valid,12856
valid,6462
valid,5529
valid,10518
valid,1849
valid,13344
valid,10822
valid,6797
valid,429
valid,2715
valid,10769
valid,9238
valid,7325
valid,13353
valid,3711
valid,8430
valid,8768
valid,12033
valid,10428
valid,6222
valid,9408
valid,9778
valid,11661
valid,2252
valid,4489
valid,3495
valid,10552
valid,8227
valid,1816
valid,4923
valid,8351
valid,2786
valid,12567
valid,5619
valid,6451
valid,2562
valid,2797
valid,954
valid,12244
valid,6271
valid,3335
valid,1438
valid,3176
valid,11563
valid,5864
valid,6502
valid,11217
valid,9398
valid,3696
valid,5008
valid,2796
valid,8047
valid,1645
valid,4151
valid,7239
valid,2077
valid,4225
valid,10561
valid,3634
valid,6393
valid,12122
valid,12949
valid,9449
valid,2852
valid,1773
valid,13264
valid,13171
valid,10805
valid,9720
valid,3524
valid,7853
valid,5457
valid,12015
valid,4860
valid,12796
valid,10939
valid,11714
valid,3084
valid,8542
valid,5133
valid,8483
valid,8484
valid,10480
valid,7923
valid,9169
valid,10823
valid,12801
valid,7873
valid,9030
valid,7055
valid,3407
valid,5728
valid,2665
valid,9567
valid,1707
valid,6562
valid,3332
valid,6730
valid,7519
valid,6727
valid,10127
valid,8377
valid,12281
valid,9009
valid,11878
valid,4920
valid,7478
valid,10894
valid,6875
valid,9253
valid,6814
valid,4024
valid,1841
valid,2692
valid,3755
valid,5079
valid,2693
valid,13596
valid,9231
valid,688
valid,10790
valid,8579
valid,2493
valid,2293
valid,3520
valid,10541
valid,6410
valid,2382
valid,10187
valid,12164
valid,8551
valid,10597
valid,6895
valid,3243
valid,12931
valid,3537
valid,9810
valid,9734
valid,8445
valid,1878
valid,4503
valid,9363
valid,7127
valid,12576
valid,549
valid,2349
valid,3707
valid,4653
valid,7582
valid,975
valid,13451
valid,9287
valid,9603
valid,2666
valid,9400
valid,2112
valid,3498
valid,2819
valid,5358
valid,959
valid,6008
valid,10994
valid,8870
valid,6063
valid,10641
valid,2236
valid,6187
valid,1297
valid,984
valid,9002
valid,12266
valid,12784
valid,125
valid,10865
valid,6042
valid,12927
valid,2825
valid,3855
valid,12135
valid,13081
valid,13615
valid,3263
valid,8902
valid,13672
valid,5835
valid,3543
valid,4244
valid,7700
valid,8463
valid,5544
valid,6085
valid,13027
valid,1044
valid,7683
valid,7128
valid,12875
valid,780
valid,13514
valid,12828
valid,2310
valid,6127
valid,6312
valid,7776
valid,10540
valid,3005
valid,4504
valid,11870
valid,11667
valid,5749
valid,12970
valid,7943
valid,11844
valid,8206
valid,3788
valid,12240
valid,6519
valid,12499
valid,13420
valid,7105
valid,5724
valid,6215
valid,1538
valid,10705
valid,3858
valid,10162
valid,2486
valid,9506
valid,4865
valid,6409
valid,5943
valid,8653
valid,10117
valid,7706
valid,4324
valid,3957
valid,8333
valid,11311
valid,8852
valid,6837
valid,1853
valid,13638
valid,6545
valid,11952
valid,6019
valid,7551
valid,8838
valid,11674
valid,10962
valid,6592
valid,1784
valid,3324
valid,7451
valid,12861
valid,2768
valid,4789
valid,4791
valid,6181
valid,8786
valid,8976
valid,8553
valid,2942
valid,13065
valid,12402
valid,190
valid,3821
valid,6819
valid,4931
valid,10771
valid,9881
valid,5715
valid,13408
valid,490
valid,1161
valid,8636
valid,4019
valid,6950
valid,12186
valid,11080
valid,1439
valid,5959
valid,9735
valid,11566
valid,4112
valid,3568
valid,435
valid,1416
valid,12500
valid,8019
valid,4945
valid,3266
valid,4218
valid,7076
valid,12646
valid,4519
valid,13325
valid,10957
valid,13163
valid,4058
valid,4293
valid,8977
valid,1734
valid,12442
valid,10383
valid,1582
valid,11750
valid,7346
valid,8758
valid,7571
valid,1692
valid,1270
valid,2129
valid,10879
valid,7079
valid,2867
valid,13419
valid,1802
valid,12277
valid,2580
valid,11212
valid,4390
valid,7320
valid,3723
valid,13045
valid,10337
valid,10694
valid,13629
valid,12198
valid,13105
valid,3806
valid,7890
valid,11187
valid,11307
valid,1266
valid,12524
valid,5648
valid,5886
valid,6723
valid,7324
valid,8734
valid,8965
valid,658
valid,13362
valid,10711
valid,3350
valid,90
valid,6944
valid,1257
valid,9054
valid,1671
valid,7567
valid,4379
valid,9097
valid,1859
valid,3302
valid,13729
valid,11628
valid,12299
valid,1379
valid,5676
valid,6884
valid,1392
valid,12460
valid,7986
valid,11310
valid,10461
valid,12372
valid,13587
valid,7535
valid,8481
valid,6813
valid,2616
valid,4012
valid,5375
valid,1443
valid,4461
valid,10870
valid,8961
valid,588
valid,9684
valid,1268
valid,411
valid,4370
valid,932
valid,1128
valid,4590
valid,8766
valid,12382
valid,1836
valid,12981
valid,3036
valid,6500
valid,13634
valid,13364
valid,4067
valid,8674
valid,12893
valid,9422
valid,2948
valid,11498
valid,1986
valid,11331
valid,7468
valid,13299
valid,4607
valid,5671
valid,9198
valid,10096
valid,11976
valid,5613
valid,7885
valid,982
valid,5087
valid,8332
valid,581
valid,11510
valid,6748
valid,9805
valid,7003
valid,8151
valid,1585
valid,4180
valid,10504
valid,13003
valid,10622
valid,309
valid,9997
valid,3182
valid,2068
valid,5015
valid,288
valid,7294
valid,12979
valid,7799
valid,8144
valid,5518
valid,13184
valid,653
valid,337
valid,12841
valid,9391
valid,4686
valid,714
valid,1286
valid,2674
valid,8009
valid,9488
valid,4617
valid,8370
valid,1431
valid,2395
valid,7761
valid,7915
valid,8417
valid,12336
valid,13165
valid,12200
valid,5685
valid,2353
valid,9006
valid,11495
valid,6885
valid,5031
valid,10340
valid,3365
valid,3561
valid,1559
valid,12988
valid,1820
valid,2847
valid,1185
valid,4639
valid,5019
valid,10394
valid,6010
valid,449
valid,8501
valid,79
valid,12483
valid,1680
valid,6692
valid,6889
valid,12715
valid,650
valid,4027
valid,906
valid,6297
valid,8987
valid,8607
valid,6045
valid,1260
valid,1055
valid,73
valid,4150
valid,7270
valid,4480
valid,1756
valid,6580
valid,10557
valid,1843
valid,4022
valid,6331
valid,13034
valid,4600
valid,6136
valid,6188
valid,430
valid,7328
valid,6009
valid,6971
valid,7444
valid,8355
valid,329
valid,5632
valid,7987
valid,8342
valid,7450
valid,3555
valid,7617
valid,9038
valid,10173
valid,400
valid,1098
valid,2205
valid,13176
valid,1618
valid,2368
valid,8302
valid,13557
valid,11326
valid,3208
valid,6079
valid,8328
valid,1129
valid,6323
valid,9736
valid,9222
valid,7319
valid,11854
valid,6993
valid,4660
valid,13035
valid,8835
valid,8122
valid,1806
valid,4172
valid,12769
valid,12156
valid,13188
valid,2424
valid,1341
valid,946
valid,5483
valid,256
valid,837
valid,390
valid,10526
valid,4969
valid,12957
valid,10670
valid,12736
valid,4666
valid,5711
valid,9919
valid,10110
valid,8903
valid,3658
valid,4163
valid,13571
valid,5627
valid,11078
valid,4636
valid,948
valid,9125
valid,2365
valid,3298
valid,13625
valid,3934
valid,5814
valid,13282
valid,10070
valid,5593
valid,6324
valid,5949
valid,3251
valid,7893
valid,5021
valid,8258
valid,1719
valid,8937
valid,1703
valid,3463
valid,6655
valid,10349
valid,3706
valid,4308
valid,5718
valid,6879
valid,6164
valid,5299
valid,12552
valid,7581
valid,6039
valid,12956
valid,4784
valid,3925
valid,13549
valid,4589
valid,2342
valid,4518
valid,2525
valid,9330
valid,11549
valid,13714
valid,9710
valid,11454
valid,781
valid,2626
valid,5000
valid,11911
valid,8915
valid,736
valid,12680
valid,11220
valid,1977
valid,9144
valid,6344
valid,12387
valid,12197
valid,11989
valid,168
valid,12785
valid,12968
valid,134
valid,11513
valid,877
valid,3053
valid,11845
valid,846
valid,6073
valid,6373
valid,13453
valid,221
valid,6581
valid,8148
valid,481
valid,11631
valid,2245
valid,124
valid,10246
valid,10106
valid,5488
valid,11555
valid,2767
valid,4961
valid,7107
valid,3848
valid,10279
valid,6438
valid,3
valid,7758
valid,8465
valid,12433
valid,2173
valid,4119
valid,8805
valid,8721
valid,3975
valid,2808
valid,664
valid,13422
valid,3183
valid,6269
valid,6800
valid,7905
valid,13259
valid,10811
valid,2184
valid,986
valid,13710
valid,7570
valid,10970
valid,4823
valid,7644
valid,12570
valid,7441
valid,5049
valid,235
valid,6695
valid,9712
valid,3352
valid,12691
valid,12218
valid,6739
valid,5148
valid,6207
valid,11998
valid,5347
valid,11118
valid,6951
valid,5144
valid,4000
valid,6217
valid,11461
valid,5449
valid,6346
valid,9671
valid,13373
valid,13535
valid,12272
valid,6733
valid,11500
valid,10752
valid,1134
valid,5475
valid,13046
valid,9292
valid,593
valid,1797
valid,5914
valid,8276
valid,3998
valid,1051
valid,11893
valid,13515
valid,354
valid,5710
valid,9904
valid,5257
valid,1571
valid,11903
valid,396
valid,947
valid,5348
valid,11430
valid,12148
valid,8673
valid,11359
valid,7449
valid,3573
valid,13096
valid,7789
valid,3493
valid,11670
valid,13074
valid,2023
valid,8006
valid,8268
valid,6301
valid,4903
valid,4223
valid,10469
valid,4103
valid,4014
valid,563
valid,4779
valid,10262
valid,12384
valid,13448
valid,6849
valid,9133
valid,2309
valid,3771
valid,10664
valid,4108
valid,13361
valid,4061
valid,2269
valid,111
valid,1918
valid,556
valid,3864
valid,7998
valid,12824
valid,8121
valid,4583
valid,6937
valid,375
valid,6369
valid,1314
valid,12800
valid,10878
valid,6044
valid,8544
valid,10899
valid,13352
valid,5122
valid,13012
valid,10252
valid,9629
valid,12545
valid,7089
valid,11037
valid,12662
valid,2750
valid,11884
valid,13291
valid,7662
valid,10951
valid,6650
valid,3374
valid,3059
valid,12565
valid,6185
valid,3608
valid,10900
valid,13122
valid,3947
valid,8893
valid,10359
valid,1452
valid,12333
valid,3160
valid,1079
valid,6166
valid,8869
valid,10071
valid,13138
valid,4418
valid,4281
valid,3226
valid,9492
valid,9496
valid,8983
valid,7802
valid,9071
valid,12743
valid,3303
valid,1575
valid,9893
valid,10409
valid,7185
valid,4472
valid,12871
valid,10322
valid,3915
valid,6942
valid,5758
valid,5647
valid,9401
valid,12788
valid,3646
valid,12765
valid,5034
valid,12667
valid,7826
valid,3780
valid,1663
valid,6
valid,9182
valid,6855
valid,10948
valid,13533
valid,565
valid,423
valid,3904
valid,8692
valid,1446
valid,9112
valid,9762
valid,8295
valid,11647
valid,2932
valid,4771
valid,3687
valid,4307
valid,9106
valid,11926
valid,8320
valid,2541
valid,10473
valid,1524
valid,5933
valid,633
valid,5787
valid,10731
valid,11915
valid,8008
valid,2851
valid,1657
valid,5535
valid,6327
valid,3197
valid,5406
valid,12301
valid,12829
valid,6924
valid,11937
valid,7985
valid,13534
valid,8521
valid,4138
valid,1252
valid,3490
valid,8956
valid,13531
valid,3073
valid,13232
valid,11726
valid,10626
valid,13434
valid,8512
valid,7731
valid,7257
valid,10417
valid,2527
valid,12243
valid,4625
valid,890
valid,12564
valid,2891
valid,5448
valid,34
valid,11866
valid,7010
valid,7702
valid,3128
valid,12126
valid,10009
valid,13103
valid,6340
valid,1350
valid,755
valid,8025
valid,13005
valid,3533
valid,9256
valid,6715
valid,6012
valid,3905
valid,13247
valid,13489
valid,8310
valid,5337
valid,1189
valid,12695
valid,3910
valid,12868
valid,11672
valid,7503
valid,5919
valid,7356
valid,9963
valid,1518
valid,12018
valid,6856
valid,7719
valid,8491
valid,7516
valid,10938
valid,12081
valid,4122
valid,886
valid,1887
valid,5373
valid,495
valid,4539
valid,10794
valid,13722
valid,13285
valid,3548
valid,8990
valid,7095
valid,3824
valid,5226
valid,2826
valid,8853
valid,7607
valid,13239
valid,689
valid,11047
valid,12770
valid,1555
valid,9776
valid,7490
valid,11753
valid,8718
valid,8092
valid,1273
valid,9549
valid,2446
valid,7069
valid,12768
valid,11961
valid,8972
valid,9172
valid,6765
valid,12136
valid,8399
valid,4987
valid,9663
valid,1660
valid,7157
valid,4476
valid,7434
valid,5113
valid,10212
valid,1923
valid,11468
valid,12023
valid,139
valid,5505
valid,11018
valid,9127
valid,3869
valid,10105
valid,4374
valid,4048
valid,11537
valid,5766
valid,144
valid,9640
valid,7280
valid,10018
valid,963
valid,934
valid,6496
valid,5179
valid,6704
valid,1171
valid,10974
valid,13527
valid,6615
valid,1621
valid,6769
valid,1155
valid,10799
valid,5750
valid,5060
valid,1244
valid,9094
valid,9115
valid,7364
valid,1694
valid,8403
valid,6278
valid,7606
valid,12612
valid,7867
valid,12528
valid,4278
valid,7522
valid,13245
valid,4974
valid,5984
valid,2445
valid,12879
valid,8137
valid,6325
valid,10666
valid,11473
valid,6193
valid,3660
valid,2007
valid,13504
valid,8701
valid,5506
valid,11206
valid,2156
valid,8895
valid,8634
valid,5802
valid,9372
valid,41
valid,8955
valid,11749
valid,1005
valid,10170
valid,188
valid,4630
valid,7136
valid,10709
valid,8702
valid,11980
valid,4801
valid,86
valid,2937
valid,6654
valid,5201
valid,9682
valid,12079
valid,1034
valid,8831
valid,467
valid,13426
valid,11863
valid,7305
valid,1907
valid,5095
valid,892
valid,11817
valid,7622
valid,9952
valid,9676
valid,5077
valid,3092
valid,8495
valid,10313
valid,2642
valid,5083
valid,4780
valid,1885
valid,12373
valid,9225
valid,6764
valid,12060
valid,13327
valid,8715
valid,1103
valid,8867
valid,1667
valid,7191
valid,7334
valid,2485
valid,3887
valid,5073
valid,7440
valid,669
valid,3683
valid,12368
valid,2338
valid,381
valid,1554
valid,7026
valid,1969
valid,3964
valid,8489
valid,5543
valid,4848
valid,215
valid,3006
valid,6898
valid,12633
valid,5392
valid,1604
valid,126
valid,11106
valid,1850
valid,11833
valid,5115
valid,12797
valid,11593
valid,5345
valid,12497
valid,7971
valid,11857
valid,12860
valid,3382
valid,1989
valid,5882
valid,11575
valid,7898
valid,13036
valid,13443
valid,5350
valid,5510
valid,12258
valid,4337
valid,5455
valid,2013
valid,12416
valid,10529
valid,4214
valid,9654
valid,5515
valid,13595
valid,8056
valid,12238
valid,7995
valid,4243
valid,574
valid,2853
valid,1140
valid,5146
valid,4683
valid,13317
valid,5904
valid,1109
valid,4292
valid,3836
valid,12426
valid,8287
valid,7550
valid,5228
valid,1076
valid,13238
valid,13148
valid,13578
valid,12991
valid,5082
valid,11721
valid,1176
valid,6918
valid,11598
valid,8283
valid,2592
valid,4828
valid,517
valid,4314
valid,2160
valid,9823
valid,2513
valid,944
valid,10809
valid,10280
valid,11120
valid,1028
valid,10195
valid,6754
valid,13640
valid,10370
valid,10095
valid,10036
valid,7195
valid,4751
valid,1750
valid,10601
valid,11657
valid,10508
valid,9428
valid,4240
valid,2528
valid,5335
valid,12058
valid,5323
valid,3758
valid,3104
valid,6386
valid,7754
valid,4985
valid,9136
valid,11050
valid,11725
valid,8181
valid,5075
valid,10325
valid,6014
valid,9494
valid,5446
valid,6652
valid,6283
valid,12728
valid,10527
valid,11601
valid,2045
valid,12510
valid,13043
valid,6018
valid,4344
valid,6967
valid,11623
valid,3333
valid,6959
valid,12063
valid,7553
valid,11696
valid,10895
valid,10792
valid,6110
valid,4811
valid,11039
valid,5616
valid,9339
valid,101
valid,522
valid,11917
valid,9078
valid,3278
valid,8708
valid,12547
valid,10318
valid,6633
valid,2044
valid,9874
valid,2540
valid,11873
valid,13249
valid,4110
valid,8625
valid,13193
valid,1132
valid,8847
valid,9769
valid,12999
valid,10935
valid,9254
valid,12444
valid,4720
valid,2157
valid,8167
valid,741
valid,2548
valid,7800
valid,3685
valid,1348
valid,398
valid,4970
valid,13750
valid,9897
valid,1944
valid,472
valid,3177
valid,9303
valid,13460
valid,451
valid,2822
valid,9341
valid,2212
valid,2386
valid,12674
valid,887
valid,4134
valid,4085
valid,5987
valid,11967
valid,13605
valid,6743
valid,7565
valid,29
valid,12334
valid,47
valid,3465
valid,8864
valid,12351
valid,11344
valid,5530
valid,13319
